ProviderNPI,predicted_specialty_id_1,number_of_predicted_specialties,etl_provider_key,provider_npi,specialty_1_probability_value,predicted_specialty_id_2,specialty_2_probability_value,predicted_specialty_id_3,specialty_3_probability_value,customer_provided_specialty_desc,npi_reg_primary_taxonomy_code,used_cust_specialty_flg
708167,6,1,,,,,,,,,,
739162,6,1,,,,,,,,,,
930892,6,1,,,,,,,,,,
992318,6,1,,,,,,,,,,
450158,6,1,,,,,,,,,,
586073,6,1,,,,,,,,,,
753776,6,1,,,,,,,,,,
616596,6,1,,,,,,,,,,
187756,6,1,,,,,,,,,,
22213,6,1,,,,,,,,,,
664559,6,1,,,,,,,,,,
537189,6,1,,,,,,,,,,
849365,6,1,,,,,,,,,,
663382,6,1,,,,,,,,,,
345846,6,1,,,,,,,,,,
248602,6,1,,,,,,,,,,
259392,6,1,,,,,,,,,,
126133,6,1,,,,,,,,,,
90662,6,1,,,,,,,,,,
50809,6,1,,,,,,,,,,
606997,6,1,,,,,,,,,,
684749,6,1,,,,,,,,,,
376976,6,1,,,,,,,,,,
263292,6,1,,,,,,,,,,
299368,6,1,,,,,,,,,,
186388,6,1,,,,,,,,,,
695207,6,1,,,,,,,,,,
825803,6,1,,,,,,,,,,
588101,6,1,,,,,,,,,,
563853,6,1,,,,,,,,,,
962939,6,1,,,,,,,,,,
291288,6,1,,,,,,,,,,
883057,6,1,,,,,,,,,,
498148,6,1,,,,,,,,,,
573268,6,1,,,,,,,,,,
434985,6,1,,,,,,,,,,
989342,6,1,,,,,,,,,,
541637,6,1,,,,,,,,,,
185631,6,1,,,,,,,,,,
76964,6,1,,,,,,,,,,
418012,6,1,,,,,,,,,,
906698,6,1,,,,,,,,,,
532541,6,1,,,,,,,,,,
149486,6,1,,,,,,,,,,
101957,6,1,,,,,,,,,,
185609,6,1,,,,,,,,,,
744243,6,1,,,,,,,,,,
91270,6,1,,,,,,,,,,
375149,6,1,,,,,,,,,,
542081,6,1,,,,,,,,,,
678412,6,1,,,,,,,,,,
229153,6,1,,,,,,,,,,
164741,6,1,,,,,,,,,,
547416,6,1,,,,,,,,,,
903142,6,1,,,,,,,,,,
119860,6,1,,,,,,,,,,
993443,6,1,,,,,,,,,,
111374,6,1,,,,,,,,,,
10512,6,1,,,,,,,,,,
304042,6,1,,,,,,,,,,
783692,6,1,,,,,,,,,,
421552,6,1,,,,,,,,,,
261347,6,1,,,,,,,,,,
224224,6,1,,,,,,,,,,
35531,6,1,,,,,,,,,,
612850,6,1,,,,,,,,,,
697509,6,1,,,,,,,,,,
866007,6,1,,,,,,,,,,
395443,6,1,,,,,,,,,,
532983,6,1,,,,,,,,,,
994944,6,1,,,,,,,,,,
75334,6,1,,,,,,,,,,
750969,6,1,,,,,,,,,,
227508,6,1,,,,,,,,,,
13847,6,1,,,,,,,,,,
148882,6,1,,,,,,,,,,
234401,6,1,,,,,,,,,,
711170,6,1,,,,,,,,,,
28760,6,1,,,,,,,,,,
679531,6,1,,,,,,,,,,
328298,6,1,,,,,,,,,,
528438,6,1,,,,,,,,,,
300973,6,1,,,,,,,,,,
74180,6,1,,,,,,,,,,
295178,6,1,,,,,,,,,,
199914,6,1,,,,,,,,,,
451901,6,1,,,,,,,,,,
541715,6,1,,,,,,,,,,
829286,6,1,,,,,,,,,,
468984,6,1,,,,,,,,,,
215181,6,1,,,,,,,,,,
826913,6,1,,,,,,,,,,
65930,6,1,,,,,,,,,,
801558,6,1,,,,,,,,,,
453800,6,1,,,,,,,,,,
838904,6,1,,,,,,,,,,
338391,6,1,,,,,,,,,,
469862,6,1,,,,,,,,,,
179207,6,1,,,,,,,,,,
260873,6,1,,,,,,,,,,
25393,6,1,,,,,,,,,,
935282,6,1,,,,,,,,,,
965063,6,1,,,,,,,,,,
350807,6,1,,,,,,,,,,
847743,6,1,,,,,,,,,,
861081,6,1,,,,,,,,,,
538613,6,1,,,,,,,,,,
868469,6,1,,,,,,,,,,
870579,6,1,,,,,,,,,,
698036,6,1,,,,,,,,,,
281214,6,1,,,,,,,,,,
226483,6,1,,,,,,,,,,
630697,6,1,,,,,,,,,,
455650,6,1,,,,,,,,,,
21523,6,1,,,,,,,,,,
904932,6,1,,,,,,,,,,
108658,6,1,,,,,,,,,,
264672,6,1,,,,,,,,,,
537867,6,1,,,,,,,,,,
590031,6,1,,,,,,,,,,
887853,6,1,,,,,,,,,,
268954,6,1,,,,,,,,,,
401361,6,1,,,,,,,,,,
702611,6,1,,,,,,,,,,
514108,6,1,,,,,,,,,,
693100,6,1,,,,,,,,,,
191488,6,1,,,,,,,,,,
272414,6,1,,,,,,,,,,
732068,6,1,,,,,,,,,,
242633,6,1,,,,,,,,,,
402255,6,1,,,,,,,,,,
57401,6,1,,,,,,,,,,
862036,6,1,,,,,,,,,,
437063,6,1,,,,,,,,,,
139517,6,1,,,,,,,,,,
934678,6,1,,,,,,,,,,
286276,6,1,,,,,,,,,,
699323,6,1,,,,,,,,,,
472669,6,1,,,,,,,,,,
220671,6,1,,,,,,,,,,
313930,6,1,,,,,,,,,,
701464,6,1,,,,,,,,,,
946795,6,1,,,,,,,,,,
405747,6,1,,,,,,,,,,
122773,6,1,,,,,,,,,,
517771,6,1,,,,,,,,,,
484733,6,1,,,,,,,,,,
521983,6,1,,,,,,,,,,
929419,6,1,,,,,,,,,,
911740,6,1,,,,,,,,,,
780880,6,1,,,,,,,,,,
553477,6,1,,,,,,,,,,
146324,6,1,,,,,,,,,,
975951,6,1,,,,,,,,,,
528673,6,1,,,,,,,,,,
769063,6,1,,,,,,,,,,
270741,6,1,,,,,,,,,,
936679,6,1,,,,,,,,,,
840419,6,1,,,,,,,,,,
559627,6,1,,,,,,,,,,
473181,6,1,,,,,,,,,,
319250,6,1,,,,,,,,,,
380721,6,1,,,,,,,,,,
462559,6,1,,,,,,,,,,
904647,6,1,,,,,,,,,,
142895,6,1,,,,,,,,,,
954024,6,1,,,,,,,,,,
875392,6,1,,,,,,,,,,
712960,6,1,,,,,,,,,,
34354,6,1,,,,,,,,,,
568993,6,1,,,,,,,,,,
351611,6,1,,,,,,,,,,
594434,6,1,,,,,,,,,,
320148,6,1,,,,,,,,,,
61401,6,1,,,,,,,,,,
229722,6,1,,,,,,,,,,
833485,6,1,,,,,,,,,,
12147,6,1,,,,,,,,,,
391786,6,1,,,,,,,,,,
877124,6,1,,,,,,,,,,
277621,6,1,,,,,,,,,,
104661,6,1,,,,,,,,,,
130679,6,1,,,,,,,,,,
108917,6,1,,,,,,,,,,
501950,6,1,,,,,,,,,,
865387,6,1,,,,,,,,,,
807727,6,1,,,,,,,,,,
291259,6,1,,,,,,,,,,
318101,6,1,,,,,,,,,,
499061,6,1,,,,,,,,,,
360936,6,1,,,,,,,,,,
741351,6,1,,,,,,,,,,
860574,6,1,,,,,,,,,,
737819,6,1,,,,,,,,,,
809859,6,1,,,,,,,,,,
121196,6,1,,,,,,,,,,
799251,6,1,,,,,,,,,,
301628,6,1,,,,,,,,,,
448447,6,1,,,,,,,,,,
419965,6,1,,,,,,,,,,
318967,6,1,,,,,,,,,,
398283,6,1,,,,,,,,,,
269152,6,1,,,,,,,,,,
246420,6,1,,,,,,,,,,
50952,6,1,,,,,,,,,,
281297,6,1,,,,,,,,,,
574071,6,1,,,,,,,,,,
318688,6,1,,,,,,,,,,
151137,6,1,,,,,,,,,,
627033,6,1,,,,,,,,,,
971801,6,1,,,,,,,,,,
879579,6,1,,,,,,,,,,
556945,6,1,,,,,,,,,,
561066,6,1,,,,,,,,,,
231090,6,1,,,,,,,,,,
17879,6,1,,,,,,,,,,
371056,6,1,,,,,,,,,,
840761,6,1,,,,,,,,,,
233578,6,1,,,,,,,,,,
895247,6,1,,,,,,,,,,
969249,6,1,,,,,,,,,,
357048,6,1,,,,,,,,,,
617339,6,1,,,,,,,,,,
622629,6,1,,,,,,,,,,
543185,6,1,,,,,,,,,,
226461,6,1,,,,,,,,,,
646652,6,1,,,,,,,,,,
489618,6,1,,,,,,,,,,
649917,6,1,,,,,,,,,,
955122,6,1,,,,,,,,,,
405060,6,1,,,,,,,,,,
475161,6,1,,,,,,,,,,
757421,6,1,,,,,,,,,,
584211,6,1,,,,,,,,,,
194520,6,1,,,,,,,,,,
418536,6,1,,,,,,,,,,
859639,6,1,,,,,,,,,,
113750,6,1,,,,,,,,,,
980489,6,1,,,,,,,,,,
86056,6,1,,,,,,,,,,
342174,6,1,,,,,,,,,,
972852,6,1,,,,,,,,,,
475324,6,1,,,,,,,,,,
909034,6,1,,,,,,,,,,
630630,6,1,,,,,,,,,,
876440,6,1,,,,,,,,,,
595477,6,1,,,,,,,,,,
546398,6,1,,,,,,,,,,
711250,6,1,,,,,,,,,,
369872,6,1,,,,,,,,,,
897936,6,1,,,,,,,,,,
353152,6,1,,,,,,,,,,
22908,6,1,,,,,,,,,,
410156,6,1,,,,,,,,,,
492072,6,1,,,,,,,,,,
164063,6,1,,,,,,,,,,
492074,6,1,,,,,,,,,,
183081,6,1,,,,,,,,,,
697870,6,1,,,,,,,,,,
153933,6,1,,,,,,,,,,
531096,6,1,,,,,,,,,,
600943,6,1,,,,,,,,,,
801411,6,1,,,,,,,,,,
321231,6,1,,,,,,,,,,
353103,6,1,,,,,,,,,,
71660,6,1,,,,,,,,,,
216812,6,1,,,,,,,,,,
526534,6,1,,,,,,,,,,
388580,6,1,,,,,,,,,,
796153,6,1,,,,,,,,,,
823748,6,1,,,,,,,,,,
374595,6,1,,,,,,,,,,
341209,6,1,,,,,,,,,,
103265,6,1,,,,,,,,,,
233727,6,1,,,,,,,,,,
268850,6,1,,,,,,,,,,
19817,6,1,,,,,,,,,,
250364,6,1,,,,,,,,,,
788110,6,1,,,,,,,,,,
355925,6,1,,,,,,,,,,
440077,6,1,,,,,,,,,,
303797,6,1,,,,,,,,,,
295841,6,1,,,,,,,,,,
380983,6,1,,,,,,,,,,
595407,6,1,,,,,,,,,,
474183,6,1,,,,,,,,,,
397666,6,1,,,,,,,,,,
688244,6,1,,,,,,,,,,
167185,6,1,,,,,,,,,,
356033,6,1,,,,,,,,,,
215131,6,1,,,,,,,,,,
153614,6,1,,,,,,,,,,
47576,6,1,,,,,,,,,,
463221,6,1,,,,,,,,,,
486521,6,1,,,,,,,,,,
465544,6,1,,,,,,,,,,
435429,6,1,,,,,,,,,,
635541,6,1,,,,,,,,,,
407714,6,1,,,,,,,,,,
561774,6,1,,,,,,,,,,
67882,6,1,,,,,,,,,,
11289,6,1,,,,,,,,,,
63101,6,1,,,,,,,,,,
929157,6,1,,,,,,,,,,
201529,6,1,,,,,,,,,,
254067,6,1,,,,,,,,,,
282996,6,1,,,,,,,,,,
931162,6,1,,,,,,,,,,
286098,6,1,,,,,,,,,,
650556,6,1,,,,,,,,,,
702561,6,1,,,,,,,,,,
293804,6,1,,,,,,,,,,
851363,6,1,,,,,,,,,,
617085,6,1,,,,,,,,,,
622117,6,1,,,,,,,,,,
994022,6,1,,,,,,,,,,
753626,6,1,,,,,,,,,,
472819,6,1,,,,,,,,,,
663423,6,1,,,,,,,,,,
100455,6,1,,,,,,,,,,
65780,6,1,,,,,,,,,,
157097,6,1,,,,,,,,,,
927748,6,1,,,,,,,,,,
160246,6,1,,,,,,,,,,
669979,6,1,,,,,,,,,,
645708,6,1,,,,,,,,,,
730504,6,1,,,,,,,,,,
924793,6,1,,,,,,,,,,
370569,6,1,,,,,,,,,,
831055,6,1,,,,,,,,,,
198941,6,1,,,,,,,,,,
946575,6,1,,,,,,,,,,
618464,6,1,,,,,,,,,,
23500,6,1,,,,,,,,,,
292139,6,1,,,,,,,,,,
216202,6,1,,,,,,,,,,
973051,6,1,,,,,,,,,,
519932,6,1,,,,,,,,,,
983110,6,1,,,,,,,,,,
372880,6,1,,,,,,,,,,
820706,6,1,,,,,,,,,,
663632,6,1,,,,,,,,,,
890520,6,1,,,,,,,,,,
878270,6,1,,,,,,,,,,
360432,6,1,,,,,,,,,,
232684,6,1,,,,,,,,,,
35798,6,1,,,,,,,,,,
222740,6,1,,,,,,,,,,
414818,6,1,,,,,,,,,,
214980,6,1,,,,,,,,,,
349906,6,1,,,,,,,,,,
146362,6,1,,,,,,,,,,
944630,6,1,,,,,,,,,,
585598,6,1,,,,,,,,,,
24226,6,1,,,,,,,,,,
240481,6,1,,,,,,,,,,
152585,6,1,,,,,,,,,,
144451,6,1,,,,,,,,,,
679130,6,1,,,,,,,,,,
185460,6,1,,,,,,,,,,
383879,6,1,,,,,,,,,,
284832,6,1,,,,,,,,,,
156009,6,1,,,,,,,,,,
254323,6,1,,,,,,,,,,
731381,6,1,,,,,,,,,,
172617,6,1,,,,,,,,,,
495157,6,1,,,,,,,,,,
164240,6,1,,,,,,,,,,
951779,6,1,,,,,,,,,,
484195,6,1,,,,,,,,,,
663956,6,1,,,,,,,,,,
866916,6,1,,,,,,,,,,
273339,6,1,,,,,,,,,,
156534,6,1,,,,,,,,,,
337782,6,1,,,,,,,,,,
559891,6,1,,,,,,,,,,
146831,6,1,,,,,,,,,,
192877,6,1,,,,,,,,,,
169400,6,1,,,,,,,,,,
605963,6,1,,,,,,,,,,
977319,6,1,,,,,,,,,,
502203,6,1,,,,,,,,,,
960358,6,1,,,,,,,,,,
704588,6,1,,,,,,,,,,
123725,6,1,,,,,,,,,,
364583,6,1,,,,,,,,,,
76546,6,1,,,,,,,,,,
142528,6,1,,,,,,,,,,
200573,6,1,,,,,,,,,,
609864,6,1,,,,,,,,,,
976149,6,1,,,,,,,,,,
592999,6,1,,,,,,,,,,
281426,6,1,,,,,,,,,,
781971,6,1,,,,,,,,,,
663118,6,1,,,,,,,,,,
417110,6,1,,,,,,,,,,
112043,6,1,,,,,,,,,,
79283,6,1,,,,,,,,,,
14980,6,1,,,,,,,,,,
70818,6,1,,,,,,,,,,
277112,6,1,,,,,,,,,,
941729,6,1,,,,,,,,,,
619358,6,1,,,,,,,,,,
303077,6,1,,,,,,,,,,
934174,6,1,,,,,,,,,,
935858,6,1,,,,,,,,,,
867953,6,1,,,,,,,,,,
269866,6,1,,,,,,,,,,
520534,6,1,,,,,,,,,,
175602,6,1,,,,,,,,,,
909622,6,1,,,,,,,,,,
469516,6,1,,,,,,,,,,
321627,6,1,,,,,,,,,,
928929,6,1,,,,,,,,,,
682683,6,1,,,,,,,,,,
912445,6,1,,,,,,,,,,
616953,6,1,,,,,,,,,,
319744,6,1,,,,,,,,,,
113665,6,1,,,,,,,,,,
44547,6,1,,,,,,,,,,
73878,6,1,,,,,,,,,,
595530,6,1,,,,,,,,,,
176561,6,1,,,,,,,,,,
913359,6,1,,,,,,,,,,
951849,6,1,,,,,,,,,,
692763,6,1,,,,,,,,,,
987196,6,1,,,,,,,,,,
471359,6,1,,,,,,,,,,
472295,6,1,,,,,,,,,,
990468,6,1,,,,,,,,,,
188051,6,1,,,,,,,,,,
470555,6,1,,,,,,,,,,
22754,6,1,,,,,,,,,,
59543,6,1,,,,,,,,,,
995478,6,1,,,,,,,,,,
911829,6,1,,,,,,,,,,
743809,6,1,,,,,,,,,,
775593,6,1,,,,,,,,,,
225802,6,1,,,,,,,,,,
766475,6,1,,,,,,,,,,
934713,6,1,,,,,,,,,,
93897,6,1,,,,,,,,,,
753766,6,1,,,,,,,,,,
387663,6,1,,,,,,,,,,
86836,6,1,,,,,,,,,,
390480,6,1,,,,,,,,,,
13056,6,1,,,,,,,,,,
721531,6,1,,,,,,,,,,
928912,6,1,,,,,,,,,,
802877,6,1,,,,,,,,,,
556365,6,1,,,,,,,,,,
739280,6,1,,,,,,,,,,
218664,6,1,,,,,,,,,,
145259,6,1,,,,,,,,,,
632621,6,1,,,,,,,,,,
298124,6,1,,,,,,,,,,
398430,6,1,,,,,,,,,,
50907,6,1,,,,,,,,,,
942457,6,1,,,,,,,,,,
869795,6,1,,,,,,,,,,
28276,6,1,,,,,,,,,,
68758,6,1,,,,,,,,,,
53140,6,1,,,,,,,,,,
31749,6,1,,,,,,,,,,
302120,6,1,,,,,,,,,,
412085,6,1,,,,,,,,,,
477882,6,1,,,,,,,,,,
792140,6,1,,,,,,,,,,
460005,6,1,,,,,,,,,,
622909,6,1,,,,,,,,,,
927439,6,1,,,,,,,,,,
587069,6,1,,,,,,,,,,
387080,6,1,,,,,,,,,,
408808,6,1,,,,,,,,,,
502679,6,1,,,,,,,,,,
913315,6,1,,,,,,,,,,
974917,6,1,,,,,,,,,,
295621,6,1,,,,,,,,,,
789078,6,1,,,,,,,,,,
855668,6,1,,,,,,,,,,
389699,6,1,,,,,,,,,,
773296,6,1,,,,,,,,,,
676994,6,1,,,,,,,,,,
982927,6,1,,,,,,,,,,
397339,6,1,,,,,,,,,,
397551,6,1,,,,,,,,,,
243667,6,1,,,,,,,,,,
747319,6,1,,,,,,,,,,
841445,6,1,,,,,,,,,,
557112,6,1,,,,,,,,,,
408651,6,1,,,,,,,,,,
443928,6,1,,,,,,,,,,
743881,6,1,,,,,,,,,,
839807,6,1,,,,,,,,,,
596874,6,1,,,,,,,,,,
647200,6,1,,,,,,,,,,
349897,6,1,,,,,,,,,,
236040,6,1,,,,,,,,,,
608353,6,1,,,,,,,,,,
796803,6,1,,,,,,,,,,
342516,6,1,,,,,,,,,,
316869,6,1,,,,,,,,,,
588917,6,1,,,,,,,,,,
724086,6,1,,,,,,,,,,
41145,6,1,,,,,,,,,,
596818,6,1,,,,,,,,,,
792459,6,1,,,,,,,,,,
375373,6,1,,,,,,,,,,
148741,6,1,,,,,,,,,,
658378,6,1,,,,,,,,,,
632371,6,1,,,,,,,,,,
162486,6,1,,,,,,,,,,
204239,6,1,,,,,,,,,,
406599,6,1,,,,,,,,,,
401815,6,1,,,,,,,,,,
735282,6,1,,,,,,,,,,
924939,6,1,,,,,,,,,,
730895,6,1,,,,,,,,,,
100489,6,1,,,,,,,,,,
278391,6,1,,,,,,,,,,
534029,6,1,,,,,,,,,,
480067,6,1,,,,,,,,,,
605533,6,1,,,,,,,,,,
980017,6,1,,,,,,,,,,
893496,6,1,,,,,,,,,,
273206,6,1,,,,,,,,,,
769667,6,1,,,,,,,,,,
705824,6,1,,,,,,,,,,
863174,6,1,,,,,,,,,,
239896,6,1,,,,,,,,,,
760824,6,1,,,,,,,,,,
647735,6,1,,,,,,,,,,
58160,6,1,,,,,,,,,,
939573,6,1,,,,,,,,,,
34416,6,1,,,,,,,,,,
886764,6,1,,,,,,,,,,
138692,6,1,,,,,,,,,,
286707,6,1,,,,,,,,,,
593598,6,1,,,,,,,,,,
29945,6,1,,,,,,,,,,
54312,6,1,,,,,,,,,,
891149,6,1,,,,,,,,,,
289171,6,1,,,,,,,,,,
776360,6,1,,,,,,,,,,
734517,6,1,,,,,,,,,,
826578,6,1,,,,,,,,,,
818052,6,1,,,,,,,,,,
691418,6,1,,,,,,,,,,
296031,6,1,,,,,,,,,,
405405,6,1,,,,,,,,,,
541766,6,1,,,,,,,,,,
949893,6,1,,,,,,,,,,
538842,6,1,,,,,,,,,,
375126,6,1,,,,,,,,,,
564695,6,1,,,,,,,,,,
644939,6,1,,,,,,,,,,
800384,6,1,,,,,,,,,,
788626,6,1,,,,,,,,,,
914864,6,1,,,,,,,,,,
364035,6,1,,,,,,,,,,
524499,6,1,,,,,,,,,,
889706,6,1,,,,,,,,,,
867758,6,1,,,,,,,,,,
218127,6,1,,,,,,,,,,
692825,6,1,,,,,,,,,,
955218,6,1,,,,,,,,,,
33760,6,1,,,,,,,,,,
412301,6,1,,,,,,,,,,
759005,6,1,,,,,,,,,,
253200,6,1,,,,,,,,,,
361782,6,1,,,,,,,,,,
149557,6,1,,,,,,,,,,
221063,6,1,,,,,,,,,,
259161,6,1,,,,,,,,,,
679650,6,1,,,,,,,,,,
326861,6,1,,,,,,,,,,
346659,6,1,,,,,,,,,,
520509,6,1,,,,,,,,,,
178465,6,1,,,,,,,,,,
652818,6,1,,,,,,,,,,
579646,6,1,,,,,,,,,,
642914,6,1,,,,,,,,,,
544302,6,1,,,,,,,,,,
246109,6,1,,,,,,,,,,
177770,6,1,,,,,,,,,,
397366,6,1,,,,,,,,,,
202193,6,1,,,,,,,,,,
310333,6,1,,,,,,,,,,
984073,6,1,,,,,,,,,,
169860,6,1,,,,,,,,,,
625857,6,1,,,,,,,,,,
915273,6,1,,,,,,,,,,
433906,6,1,,,,,,,,,,
424272,6,1,,,,,,,,,,
642708,6,1,,,,,,,,,,
764567,6,1,,,,,,,,,,
663901,6,1,,,,,,,,,,
891560,6,1,,,,,,,,,,
568331,6,1,,,,,,,,,,
666135,6,1,,,,,,,,,,
433065,6,1,,,,,,,,,,
591047,6,1,,,,,,,,,,
34100,6,1,,,,,,,,,,
557694,6,1,,,,,,,,,,
418681,6,1,,,,,,,,,,
657476,6,1,,,,,,,,,,
59202,6,1,,,,,,,,,,
392180,6,1,,,,,,,,,,
281894,6,1,,,,,,,,,,
684668,6,1,,,,,,,,,,
833587,6,1,,,,,,,,,,
831201,6,1,,,,,,,,,,
289774,6,1,,,,,,,,,,
683258,6,1,,,,,,,,,,
480310,6,1,,,,,,,,,,
860501,6,1,,,,,,,,,,
324356,6,1,,,,,,,,,,
916512,6,1,,,,,,,,,,
339595,6,1,,,,,,,,,,
697345,6,1,,,,,,,,,,
180403,6,1,,,,,,,,,,
913222,6,1,,,,,,,,,,
600094,6,1,,,,,,,,,,
18568,6,1,,,,,,,,,,
104879,6,1,,,,,,,,,,
413309,6,1,,,,,,,,,,
838341,6,1,,,,,,,,,,
460610,6,1,,,,,,,,,,
685438,6,1,,,,,,,,,,
338746,6,1,,,,,,,,,,
129732,6,1,,,,,,,,,,
685668,6,1,,,,,,,,,,
346234,6,1,,,,,,,,,,
593467,6,1,,,,,,,,,,
422819,6,1,,,,,,,,,,
341230,6,1,,,,,,,,,,
324310,6,1,,,,,,,,,,
654118,6,1,,,,,,,,,,
354418,6,1,,,,,,,,,,
315744,6,1,,,,,,,,,,
196830,6,1,,,,,,,,,,
482968,6,1,,,,,,,,,,
869916,6,1,,,,,,,,,,
269574,6,1,,,,,,,,,,
518445,6,1,,,,,,,,,,
990017,6,1,,,,,,,,,,
832164,6,1,,,,,,,,,,
629416,6,1,,,,,,,,,,
729690,6,1,,,,,,,,,,
737407,6,1,,,,,,,,,,
187470,6,1,,,,,,,,,,
567982,6,1,,,,,,,,,,
341743,6,1,,,,,,,,,,
289820,6,1,,,,,,,,,,
877198,6,1,,,,,,,,,,
260469,6,1,,,,,,,,,,
923405,6,1,,,,,,,,,,
354718,6,1,,,,,,,,,,
615638,6,1,,,,,,,,,,
996987,6,1,,,,,,,,,,
930266,6,1,,,,,,,,,,
709619,6,1,,,,,,,,,,
67640,6,1,,,,,,,,,,
363205,6,1,,,,,,,,,,
787649,6,1,,,,,,,,,,
138114,6,1,,,,,,,,,,
948064,6,1,,,,,,,,,,
954345,6,1,,,,,,,,,,
644979,6,1,,,,,,,,,,
426794,6,1,,,,,,,,,,
895353,6,1,,,,,,,,,,
275219,6,1,,,,,,,,,,
962672,6,1,,,,,,,,,,
127144,6,1,,,,,,,,,,
890264,6,1,,,,,,,,,,
839448,6,1,,,,,,,,,,
991699,6,1,,,,,,,,,,
955703,6,1,,,,,,,,,,
339129,6,1,,,,,,,,,,
763059,6,1,,,,,,,,,,
932228,6,1,,,,,,,,,,
417342,6,1,,,,,,,,,,
748846,6,1,,,,,,,,,,
72671,6,1,,,,,,,,,,
934867,6,1,,,,,,,,,,
299243,6,1,,,,,,,,,,
916123,6,1,,,,,,,,,,
649341,6,1,,,,,,,,,,
581765,6,1,,,,,,,,,,
242537,6,1,,,,,,,,,,
654055,6,1,,,,,,,,,,
520459,6,1,,,,,,,,,,
832459,6,1,,,,,,,,,,
726907,6,1,,,,,,,,,,
962953,6,1,,,,,,,,,,
789458,6,1,,,,,,,,,,
542704,6,1,,,,,,,,,,
425287,6,1,,,,,,,,,,
851087,6,1,,,,,,,,,,
511223,6,1,,,,,,,,,,
655030,6,1,,,,,,,,,,
993798,6,1,,,,,,,,,,
38211,6,1,,,,,,,,,,
209754,6,1,,,,,,,,,,
465089,6,1,,,,,,,,,,
891022,6,1,,,,,,,,,,
729363,6,1,,,,,,,,,,
464056,6,1,,,,,,,,,,
977435,6,1,,,,,,,,,,
21303,6,1,,,,,,,,,,
603044,6,1,,,,,,,,,,
685211,6,1,,,,,,,,,,
482229,6,1,,,,,,,,,,
872915,6,1,,,,,,,,,,
493579,6,1,,,,,,,,,,
364200,6,1,,,,,,,,,,
796478,6,1,,,,,,,,,,
683655,6,1,,,,,,,,,,
28237,6,1,,,,,,,,,,
410124,6,1,,,,,,,,,,
691424,6,1,,,,,,,,,,
503290,6,1,,,,,,,,,,
313473,6,1,,,,,,,,,,
172016,6,1,,,,,,,,,,
922103,6,1,,,,,,,,,,
800075,6,1,,,,,,,,,,
744851,6,1,,,,,,,,,,
431821,6,1,,,,,,,,,,
892330,6,1,,,,,,,,,,
338877,6,1,,,,,,,,,,
16686,6,1,,,,,,,,,,
352087,6,1,,,,,,,,,,
392411,6,1,,,,,,,,,,
482182,6,1,,,,,,,,,,
505076,6,1,,,,,,,,,,
803987,6,1,,,,,,,,,,
824600,6,1,,,,,,,,,,
479066,6,1,,,,,,,,,,
803364,6,1,,,,,,,,,,
125668,6,1,,,,,,,,,,
658234,6,1,,,,,,,,,,
98840,6,1,,,,,,,,,,
547657,6,1,,,,,,,,,,
652769,6,1,,,,,,,,,,
461129,6,1,,,,,,,,,,
168004,6,1,,,,,,,,,,
955244,6,1,,,,,,,,,,
97069,6,1,,,,,,,,,,
574855,6,1,,,,,,,,,,
447001,6,1,,,,,,,,,,
678634,6,1,,,,,,,,,,
87789,6,1,,,,,,,,,,
26207,6,1,,,,,,,,,,
58863,6,1,,,,,,,,,,
599711,6,1,,,,,,,,,,
858076,6,1,,,,,,,,,,
929783,6,1,,,,,,,,,,
633874,6,1,,,,,,,,,,
504154,6,1,,,,,,,,,,
752258,6,1,,,,,,,,,,
657328,6,1,,,,,,,,,,
580899,6,1,,,,,,,,,,
362240,6,1,,,,,,,,,,
88105,6,1,,,,,,,,,,
777693,6,1,,,,,,,,,,
388858,6,1,,,,,,,,,,
487339,6,1,,,,,,,,,,
332908,6,1,,,,,,,,,,
478266,6,1,,,,,,,,,,
754891,6,1,,,,,,,,,,
674241,6,1,,,,,,,,,,
118579,6,1,,,,,,,,,,
269667,6,1,,,,,,,,,,
762223,6,1,,,,,,,,,,
995713,6,1,,,,,,,,,,
735183,6,1,,,,,,,,,,
155350,6,1,,,,,,,,,,
742508,6,1,,,,,,,,,,
421113,6,1,,,,,,,,,,
545648,6,1,,,,,,,,,,
97281,6,1,,,,,,,,,,
456830,6,1,,,,,,,,,,
133178,6,1,,,,,,,,,,
796239,6,1,,,,,,,,,,
926247,6,1,,,,,,,,,,
342450,6,1,,,,,,,,,,
659351,6,1,,,,,,,,,,
699042,6,1,,,,,,,,,,
586577,6,1,,,,,,,,,,
840796,6,1,,,,,,,,,,
184329,6,1,,,,,,,,,,
884722,6,1,,,,,,,,,,
144549,6,1,,,,,,,,,,
174746,6,1,,,,,,,,,,
564032,6,1,,,,,,,,,,
231891,6,1,,,,,,,,,,
637275,6,1,,,,,,,,,,
602049,6,1,,,,,,,,,,
595794,6,1,,,,,,,,,,
285098,6,1,,,,,,,,,,
393152,6,1,,,,,,,,,,
847240,6,1,,,,,,,,,,
511356,6,1,,,,,,,,,,
629114,6,1,,,,,,,,,,
867189,6,1,,,,,,,,,,
905802,6,1,,,,,,,,,,
628710,6,1,,,,,,,,,,
342766,6,1,,,,,,,,,,
795266,6,1,,,,,,,,,,
785624,6,1,,,,,,,,,,
911113,6,1,,,,,,,,,,
709303,6,1,,,,,,,,,,
547893,6,1,,,,,,,,,,
436680,6,1,,,,,,,,,,
568007,6,1,,,,,,,,,,
